InputTextID,MeanDist,Hamming,Score
fsa5,0.33376410603523254,0.0,0.33376410603523254
fsa6,0.33873191475868225,0.0,0.33873191475868225
fsa6,0.33873191475868225,0.0,0.33873191475868225
fsa6,0.33873191475868225,0.0,0.33873191475868225
fsa6,0.33873191475868225,0.0,0.33873191475868225
fsa6,0.33873191475868225,0.0,0.33873191475868225
fsa6,0.29333066940307617,0.0,0.29333066940307617
fsa6,0.29333066940307617,0.0,0.29333066940307617
fsa6,0.33873191475868225,0.0,0.33873191475868225
fsa6,0.29333066940307617,0.0,0.29333066940307617
fsa6,0.33873191475868225,0.0,0.33873191475868225
fsa6,0.33873191475868225,0.0,0.33873191475868225
fsa6,0.29333066940307617,0.0,0.29333066940307617
fsa6,0.33873191475868225,0.0,0.33873191475868225
fsa6,0.29333066940307617,0.0,0.29333066940307617
